,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,age_bin
21656,9,2,6,0,2,2,0,1,3,1,2
21657,9,2,6,0,2,0,0,1,3,1,2
21658,0,1,6,0,2,2,0,1,3,1,1
21659,9,1,3,0,2,2,0,1,3,1,3
21660,10,2,6,0,2,2,0,1,3,1,2
21661,9,1,5,0,0,0,0,1,3,1,2
21662,9,2,5,0,0,0,0,1,3,1,1
21663,9,1,5,0,2,2,0,1,3,1,2
21664,1,1,0,0,2,0,0,1,3,1,3
21665,0,1,1,0,0,0,0,1,3,1,3
21666,0,1,6,1,0,0,0,1,3,1,2
21667,0,1,1,0,2,0,0,1,3,1,3
21668,9,2,6,0,0,2,0,1,3,1,1
21669,10,1,5,0,0,0,1,1,3,1,3
21670,9,2,6,0,2,2,0,1,3,1,2
21671,9,2,6,0,2,0,0,1,3,1,2
21672,0,1,2,1,2,2,0,1,3,1,3
21673,1,1,0,0,0,0,0,1,3,1,3
21674,7,1,6,0,2,0,0,1,3,1,2
21675,0,2,6,0,2,2,0,1,3,1,2
21676,7,1,6,0,2,0,0,1,3,1,2
21677,9,1,5,1,2,0,0,1,3,1,2
21678,9,1,3,0,2,0,0,1,3,1,3
21679,0,2,6,0,2,2,0,1,3,1,2
21680,9,2,6,0,2,0,0,1,3,1,2
21681,1,1,1,0,2,0,0,1,3,1,3
21682,9,1,5,0,0,0,0,1,3,1,2
21683,0,1,6,1,2,0,0,1,3,1,2
21684,0,1,3,1,2,0,0,1,3,1,2
21685,1,1,0,0,0,0,0,1,3,1,4
21686,0,2,6,1,0,2,0,1,3,1,2
21687,9,2,6,0,0,0,0,1,3,1,2
21688,9,2,5,0,2,0,0,1,3,1,1
21689,0,2,6,1,2,0,0,1,3,1,1
21690,0,0,3,0,0,0,0,1,3,1,2
21691,9,2,6,0,0,0,0,1,3,1,2
21692,9,2,6,1,0,0,0,1,3,1,1
21693,4,1,6,0,2,0,0,1,3,1,3
21694,9,1,5,0,2,0,0,1,3,1,2
21695,0,1,6,0,2,0,0,1,3,1,2
21696,7,1,3,0,2,0,0,1,3,1,4
21697,0,2,6,1,1,1,0,1,3,1,2
21698,9,2,6,0,2,0,0,1,3,1,1
21699,0,1,6,1,0,0,0,1,3,1,2
21700,9,2,3,0,2,0,0,1,3,1,2
21701,10,1,0,0,0,0,0,1,3,1,4
21702,0,2,5,0,0,0,0,1,3,1,1
21703,5,1,3,1,2,2,0,1,3,1,4
21704,0,2,6,0,2,2,0,1,3,1,2
21705,0,0,6,1,0,0,1,1,3,1,2
21706,1,1,2,0,0,0,0,1,3,1,4
21707,6,1,0,0,0,0,0,1,3,1,4
21708,9,1,3,0,2,0,0,1,3,1,2
21709,5,1,0,1,0,0,0,1,3,1,4
21710,7,1,3,1,0,0,0,1,3,1,3
21711,1,1,1,1,2,0,0,1,3,1,3
21712,9,1,3,0,2,0,0,1,3,1,2
21713,9,2,5,1,0,2,0,1,3,1,3
21714,0,2,3,1,2,0,0,1,3,1,2
21715,9,2,6,0,2,0,0,1,3,1,2
21716,5,1,3,0,2,0,0,1,3,1,4
21717,0,2,6,0,2,2,0,1,3,1,2
21718,7,1,3,0,0,0,0,1,3,1,2
21719,9,2,3,0,2,2,0,1,3,1,2
21720,9,2,6,1,0,2,0,1,3,1,1
21721,0,1,3,0,2,0,0,1,3,1,4
21722,0,2,6,0,0,0,0,1,3,1,2
21723,1,1,1,0,2,0,0,1,3,1,3
21724,0,1,6,1,0,0,0,1,3,1,2
21725,1,1,0,1,2,0,0,1,3,1,4
21726,4,1,6,0,0,0,0,1,3,1,3
21727,9,2,5,1,2,0,0,1,3,1,3
21728,0,0,6,0,0,0,0,1,3,1,2
21729,9,1,5,0,0,0,0,1,3,1,2
21730,0,2,6,0,2,0,0,1,3,1,1
21731,0,2,6,0,2,0,0,1,3,1,1
21732,9,0,5,0,0,0,0,1,3,1,3
21733,0,2,6,0,2,0,0,1,3,1,1
21734,0,0,7,0,0,0,0,1,3,1,4
21735,9,0,6,0,0,0,0,1,3,1,2
21736,0,1,6,0,1,1,0,1,3,1,2
21737,1,1,1,0,0,0,0,1,3,1,3
21738,9,1,6,0,2,0,0,1,3,1,2
21739,3,1,0,0,2,0,0,1,3,1,4
21740,9,2,6,0,0,2,0,1,3,1,2
21741,9,2,5,0,2,2,0,1,3,1,1
21742,7,1,3,0,0,0,0,1,3,1,4
21743,1,1,1,0,2,0,0,1,3,1,4
21744,0,0,6,0,2,0,0,1,3,1,2
21745,9,2,6,0,0,0,0,1,3,1,2
21746,0,2,6,1,0,0,0,1,3,1,2
21747,7,1,5,0,0,0,0,1,3,1,1
21748,7,0,3,0,2,2,0,1,3,1,2
21749,9,1,6,0,2,2,0,1,3,1,2
21750,1,1,2,1,2,0,1,1,3,1,4
21751,1,1,1,1,2,0,0,1,3,1,3
21752,1,1,2,0,2,2,0,1,3,1,3
21753,4,1,6,0,2,0,0,1,3,1,3
21754,7,1,6,0,2,0,0,1,3,1,2
21755,6,1,6,0,2,0,0,1,3,1,2
21756,5,1,0,1,2,2,0,1,3,1,4
21757,0,0,6,1,2,0,0,1,3,1,2
21758,9,1,6,1,2,0,0,1,3,1,2
21759,0,0,6,1,2,0,0,1,3,1,2
21760,0,1,6,1,2,2,0,1,3,1,4
21761,1,1,0,0,1,1,1,1,3,1,4
21762,0,0,6,0,2,0,0,1,4,1,2
21763,9,1,3,0,2,0,0,1,4,1,2
21764,0,0,6,0,2,0,0,1,4,1,2
21765,0,2,6,1,2,2,0,1,4,1,2
21766,9,2,5,0,2,0,0,1,4,1,1
21767,1,1,2,0,2,0,0,1,4,1,3
21768,9,0,3,0,0,0,0,1,4,1,3
21769,9,2,5,0,0,0,0,1,4,1,1
21770,9,1,5,1,2,2,0,1,4,1,2
21771,0,1,6,1,0,0,0,1,4,1,2
21772,0,2,6,0,0,0,0,1,4,1,2
21773,0,2,6,0,0,0,0,1,4,1,2
21774,9,0,3,1,0,0,0,1,4,1,2
21775,5,1,2,1,2,2,0,1,4,1,4
21776,9,2,3,1,2,0,0,1,4,1,1
21777,0,2,6,1,2,0,0,1,4,1,2
21778,0,1,6,0,2,0,0,1,4,1,4
21779,0,1,6,0,2,0,0,1,4,1,1
21780,1,1,2,1,2,0,0,1,4,1,4
21781,0,2,6,0,0,0,0,1,4,1,2
21782,0,2,6,0,0,0,0,1,4,1,2
21783,4,0,6,0,0,0,0,1,4,1,2
21784,0,2,6,0,0,2,0,1,4,1,2
21785,9,1,5,0,2,0,0,1,4,1,2
21786,0,2,6,0,0,0,0,1,4,1,2
21787,9,1,3,0,2,0,0,1,4,1,2
21788,1,1,0,1,2,0,0,1,4,1,3
21789,0,1,6,0,2,0,0,1,4,1,2
21790,4,1,6,0,0,0,0,1,4,1,4
21791,0,2,6,0,2,0,0,1,4,1,2
21792,9,1,6,0,2,0,0,1,4,1,2
21793,5,1,6,0,0,0,0,1,4,1,4
21794,0,1,6,0,0,0,0,1,4,1,3
21795,0,2,6,0,0,0,0,1,4,1,3
21796,3,1,6,0,2,2,0,1,4,1,2
21797,7,1,3,0,0,0,0,1,4,1,2
21798,9,0,5,0,2,0,0,1,4,1,2
21799,0,1,6,0,2,0,0,1,4,1,2
21800,7,1,3,1,0,0,0,1,4,1,4
21801,0,2,6,0,0,0,0,1,4,1,2
21802,10,1,5,0,0,2,0,1,4,1,3
21803,9,1,5,0,0,0,0,1,4,1,4
21804,4,1,6,0,0,0,0,1,4,1,3
21805,0,1,6,0,2,0,0,1,4,1,3
21806,0,2,6,0,0,0,0,1,4,1,1
21807,9,2,6,1,2,0,0,1,4,1,2
21808,0,2,6,1,0,0,0,1,4,1,3
21809,1,1,0,0,0,0,0,1,4,1,4
21810,9,2,6,0,0,0,0,1,4,1,2
21811,7,1,0,0,0,2,0,1,4,1,4
21812,0,1,3,0,2,2,0,1,4,1,2
21813,0,2,6,1,0,0,0,1,4,1,3
21814,7,1,0,0,2,0,0,1,4,1,4
21815,0,2,6,0,0,0,0,1,4,1,2
21816,1,1,2,0,0,0,0,1,4,1,3
21817,9,1,6,0,2,0,0,1,4,1,2
21818,9,1,5,0,0,2,0,1,4,1,2
21819,0,1,6,0,2,0,0,1,4,1,2
21820,0,0,6,1,0,0,0,1,4,1,3
21821,0,2,6,0,0,0,0,1,4,1,2
21822,9,2,6,1,2,0,0,1,4,1,1
21823,0,2,6,0,2,0,0,1,4,1,2
21824,0,2,6,0,2,0,0,1,4,1,1
21825,0,2,3,0,0,0,0,1,4,1,3
21826,0,2,3,0,2,0,0,1,4,1,3
21827,0,2,6,0,0,0,0,1,4,1,1
21828,4,1,3,1,2,0,0,1,4,1,3
21829,1,1,1,0,2,0,0,1,4,1,3
21830,0,1,6,0,0,0,0,1,4,1,2
21831,0,1,6,0,0,0,0,1,4,1,2
21832,0,2,6,0,2,0,0,1,4,1,1
21833,0,2,6,0,0,0,0,1,4,1,2
21834,9,1,5,0,2,0,0,1,4,1,3
21835,0,2,6,0,0,0,0,1,4,1,1
21836,1,1,1,0,0,0,0,1,4,1,3
21837,6,0,5,0,2,0,0,1,4,1,2
21838,9,2,5,0,2,0,0,1,4,1,2
21839,9,2,5,0,2,0,0,1,4,1,2
21840,9,2,5,0,0,0,0,1,4,1,2
21841,4,1,6,0,0,0,0,1,4,1,2
21842,9,2,5,0,2,0,0,1,4,1,2
21843,0,2,6,0,0,0,0,1,4,1,1
21844,0,2,6,0,2,0,0,1,4,1,1
21845,0,1,6,0,0,0,0,1,4,1,2
21846,1,1,2,0,2,0,0,1,4,1,3
21847,0,2,6,0,2,2,0,1,4,1,1
21848,9,1,3,1,2,0,0,1,4,1,2
21849,9,1,5,1,2,0,0,1,4,1,4
21850,2,1,3,0,0,0,0,1,4,1,3
21851,9,1,3,1,2,0,0,1,4,1,2
21852,2,1,3,0,2,0,0,1,4,1,3
21853,9,1,5,0,2,0,0,1,4,1,3
21854,0,1,6,0,2,2,0,1,4,1,2
21855,0,2,6,0,2,0,0,1,4,1,2
21856,9,1,6,0,2,2,0,1,4,1,2
21857,1,1,2,0,2,0,0,1,4,1,3
21858,4,1,3,1,0,0,0,1,4,1,3
21859,2,2,6,0,2,2,0,1,4,1,2
21860,6,1,5,1,2,0,0,1,4,1,4
21861,5,1,2,1,2,0,0,1,4,1,4
21862,0,1,6,0,2,0,0,1,4,1,2
21863,0,1,6,1,0,0,0,1,4,1,2
21864,9,2,3,1,2,0,0,1,4,1,1
21865,0,2,6,0,0,0,0,1,4,1,1
21866,5,1,2,0,2,2,0,1,4,1,4
21867,5,1,2,0,0,0,0,1,4,1,4
21868,0,2,6,0,2,0,0,1,4,1,1
21869,3,1,0,0,2,0,0,1,4,1,4
21870,1,1,2,0,0,0,0,1,4,1,4
21871,0,1,6,0,0,0,0,1,4,1,4
21872,1,1,0,1,0,0,0,1,4,1,4
21873,9,0,5,0,2,0,0,1,4,1,2
21874,0,1,6,0,2,0,0,1,4,1,2
21875,1,1,0,1,2,0,0,1,4,1,4
21876,0,1,6,0,2,0,0,1,4,1,2
21877,9,1,6,0,0,0,0,1,4,1,2
21878,1,1,2,0,0,0,0,1,4,1,3
21879,3,1,0,0,0,0,0,1,4,1,4
21880,9,2,5,0,0,0,0,1,4,1,1
21881,0,2,6,0,0,2,0,1,4,1,2
21882,0,2,6,0,2,0,0,1,4,1,1
21883,1,1,0,0,2,0,0,1,4,1,4
21884,1,1,0,0,0,2,0,1,4,1,3
21885,9,1,6,0,2,0,0,1,4,1,3
21886,0,1,6,0,0,0,0,1,4,1,2
21887,0,2,6,0,0,0,0,1,4,1,1
21888,9,1,5,0,2,0,0,1,4,1,3
21889,9,1,5,1,0,0,0,1,4,1,3
21890,0,2,6,0,2,0,0,1,4,1,1
21891,0,2,5,0,2,0,0,1,4,1,2
21892,1,1,2,0,2,0,0,1,4,1,3
21893,1,2,2,0,0,0,0,1,4,1,1
21894,1,1,0,1,0,0,0,1,4,1,3
21895,0,0,6,0,0,0,0,1,4,1,2
21896,9,2,5,0,0,0,0,1,4,1,2
21897,0,1,6,0,0,0,0,1,4,1,2
21898,4,1,6,0,2,0,0,1,4,1,3
21899,4,1,6,0,0,0,0,1,4,1,3
21900,0,2,6,0,2,0,0,1,4,1,2
21901,4,1,6,0,0,0,0,1,4,1,3
21902,4,1,6,0,2,0,0,1,4,1,3
21903,9,2,6,1,2,0,0,1,4,1,2
21904,9,2,5,0,2,0,0,1,4,1,3
21905,0,1,6,0,0,0,0,1,4,1,4
21906,7,1,5,0,2,0,0,1,4,1,4
21907,0,1,6,0,0,0,0,1,4,1,4
21908,1,1,0,1,2,0,0,1,4,1,3
21909,9,2,6,0,2,0,0,1,4,1,2
21910,0,1,6,0,2,2,0,1,4,1,4
21911,4,1,6,0,2,0,0,1,4,1,3
21912,0,1,6,0,0,0,1,1,4,1,1
21913,5,1,6,0,0,0,0,1,4,1,4
21914,0,1,3,0,0,0,0,1,4,1,3
21915,0,2,6,0,2,0,0,1,4,1,1
21916,9,1,5,0,2,0,0,1,4,1,3
21917,0,1,6,0,2,0,0,1,4,1,4
21918,9,2,6,0,2,0,0,1,4,1,1
21919,9,2,6,0,2,0,0,1,4,1,2
21920,1,2,3,0,0,0,0,1,4,1,2
21921,4,1,6,0,1,1,0,1,4,1,2
21922,7,0,3,1,0,0,0,1,4,1,4
21923,0,2,6,0,0,0,0,1,4,1,2
21924,7,1,3,1,2,0,0,1,4,1,3
21925,4,1,6,0,2,0,0,1,4,1,2
21926,9,0,5,1,0,0,0,1,4,1,3
21927,0,2,6,1,2,0,0,1,4,1,2
21928,9,2,5,0,0,0,0,1,4,1,1
21929,9,0,5,1,2,0,0,1,4,1,3
21930,9,2,5,0,2,0,0,1,4,1,1
21931,10,1,6,0,2,0,0,1,4,1,2
21932,9,2,6,0,1,1,0,1,4,1,2
21933,9,2,6,0,0,0,0,1,4,1,1
21934,9,1,6,0,0,0,0,1,4,1,2
21935,9,2,6,0,0,0,0,1,4,1,1
21936,0,2,6,1,2,0,0,1,4,1,2
21937,9,1,5,0,2,0,0,1,4,1,2
21938,9,2,5,0,2,0,0,1,4,1,1
21939,4,1,6,0,0,0,0,1,4,1,3
21940,0,2,6,0,0,0,0,1,4,1,2
21941,4,1,3,0,0,0,0,1,4,1,2
21942,9,1,3,0,2,0,0,1,4,1,2
21943,9,1,6,1,0,0,0,1,4,1,2
21944,0,2,6,0,2,2,0,1,4,1,2
21945,1,1,2,0,0,2,0,1,4,1,3
21946,0,1,6,0,2,2,0,1,4,1,1
21947,0,1,6,0,2,0,0,1,4,1,2
21948,9,1,6,0,2,0,0,1,4,1,2
21949,9,1,3,0,2,0,0,1,4,1,2
21950,0,0,6,0,2,0,0,1,4,1,3
21951,9,2,5,0,2,0,0,1,4,1,2
21952,9,2,5,0,0,0,0,1,4,1,4
21953,0,1,6,1,0,0,0,1,4,1,4
21954,0,1,6,0,2,0,0,1,4,1,2
21955,9,1,5,0,2,2,0,1,4,1,3
21956,0,1,6,0,0,0,0,1,4,1,4
21957,0,1,6,0,0,0,0,1,4,1,4
21958,9,1,6,0,0,2,0,1,4,1,2
21959,9,2,6,0,2,0,0,1,4,1,2
21960,9,1,6,0,2,2,0,1,4,1,1
21961,9,1,6,0,1,1,0,1,4,1,2
21962,4,1,6,0,0,0,0,1,4,1,3
21963,0,0,6,0,0,0,0,1,4,1,2
21964,4,1,6,0,2,0,0,1,4,1,4
21965,0,0,5,0,0,0,0,1,4,1,4
21966,4,1,6,0,2,0,0,1,4,1,4
21967,4,1,6,0,0,0,0,1,4,1,4
21968,9,1,5,0,0,0,0,1,4,1,2
21969,9,1,5,0,2,0,0,1,4,1,2
21970,0,0,6,0,2,0,0,1,4,1,3
21971,4,1,6,0,2,0,0,1,4,1,3
21972,3,2,6,0,0,2,0,1,4,1,2
21973,0,2,6,0,0,2,0,1,4,1,1
21974,9,1,5,1,0,0,0,1,4,1,3
21975,9,1,6,0,2,0,0,1,4,1,2
21976,0,1,6,0,0,2,0,1,4,1,2
21977,7,1,0,0,2,0,0,1,4,1,4
21978,0,0,6,0,0,2,0,1,4,1,2
21979,0,1,6,0,2,0,0,1,4,1,4
21980,9,2,6,0,2,0,0,1,4,1,2
21981,9,2,6,0,2,0,0,1,4,1,2
21982,9,2,6,0,2,0,0,1,4,1,2
21983,0,0,6,0,2,0,0,1,4,1,3
21984,0,2,6,0,2,0,0,1,4,1,2
21985,9,1,5,1,2,0,0,1,4,1,2
21986,1,1,2,0,1,1,0,1,4,1,4
21987,1,1,0,0,0,0,0,1,4,1,3
21988,9,2,6,0,2,0,0,1,4,1,2
21989,9,2,6,0,0,0,0,1,4,1,2
21990,1,1,2,0,0,0,0,1,4,1,3
21991,0,1,6,0,2,0,0,1,4,1,1
21992,9,2,6,0,0,2,0,1,4,1,2
21993,9,1,6,0,0,2,0,1,4,1,1
21994,0,2,6,0,0,2,0,1,4,1,1
21995,9,2,6,0,0,0,0,1,4,1,1
21996,9,1,6,0,2,0,0,1,4,1,1
21997,9,1,5,0,0,0,0,1,4,1,2
21998,9,2,3,1,0,0,0,1,4,1,1
21999,9,2,6,1,0,0,0,1,4,1,2
22000,9,1,5,0,2,0,0,1,4,1,2
22001,0,0,6,1,2,0,0,1,4,1,2
22002,0,1,3,0,0,0,0,1,4,1,4
22003,9,2,5,0,0,2,0,1,4,1,1
22004,9,0,5,0,2,0,0,1,4,1,3
22005,2,1,2,1,2,0,0,1,4,1,2
22006,0,1,3,0,0,0,0,1,4,1,4
22007,0,1,6,0,0,2,0,1,4,1,2
22008,0,2,6,0,2,2,0,1,4,1,1
22009,0,1,6,0,0,0,0,1,4,1,2
22010,1,1,0,0,0,0,0,1,4,1,4
22011,9,1,6,1,0,0,0,1,4,1,2
22012,0,0,6,0,0,2,0,1,4,1,3
22013,0,2,6,0,0,0,0,1,4,1,2
22014,1,1,2,1,0,0,0,1,4,1,3
22015,0,1,6,0,2,0,0,1,4,1,2
22016,3,0,2,0,2,0,0,1,4,1,3
22017,5,1,0,1,0,0,0,1,4,1,4
22018,1,1,0,1,2,0,0,1,4,1,3
22019,6,1,6,0,0,0,0,1,4,1,3
22020,9,1,5,0,2,0,0,1,4,1,3
22021,6,1,3,0,2,0,0,1,4,1,2
22022,9,1,3,0,2,0,0,1,4,1,2
22023,7,1,3,0,2,0,0,1,4,1,3
22024,0,1,6,0,0,2,0,1,4,1,3
22025,0,1,6,0,0,0,0,1,4,1,3
22026,4,1,6,1,2,2,0,1,4,1,2
22027,3,1,0,0,0,0,0,1,4,1,2
22028,5,1,0,1,0,0,0,1,4,1,4
22029,0,1,6,0,2,0,0,1,4,1,2
22030,0,1,6,0,0,2,0,1,4,1,3
22031,9,1,3,0,2,0,0,1,4,1,2
22032,1,1,5,0,2,0,0,1,4,1,4
22033,9,1,6,1,0,0,0,1,4,1,2
22034,10,1,2,0,2,0,0,1,4,1,3
22035,0,1,6,0,0,0,0,1,4,1,4
22036,9,0,5,1,1,1,0,1,4,1,3
22037,6,1,6,0,2,0,0,1,4,1,3
22038,9,1,5,0,2,0,0,1,4,1,3
22039,0,1,6,0,2,0,0,1,4,1,2
22040,0,1,6,0,0,0,1,1,4,1,3
22041,9,1,5,0,0,0,0,1,4,1,2
22042,5,1,0,1,0,0,0,1,4,1,4
22043,9,2,6,0,0,0,0,1,4,1,1
22044,9,1,3,0,2,0,0,1,4,1,2
22045,5,1,3,0,2,0,0,1,4,1,4
22046,10,1,6,0,0,0,0,1,4,1,2
22047,9,2,5,0,2,2,0,1,4,1,2
22048,7,1,2,0,0,0,0,1,4,1,4
22049,9,2,3,0,2,2,0,1,4,1,2
22050,0,1,6,0,2,0,0,1,4,1,4
22051,7,1,3,0,0,0,0,1,4,1,3
22052,9,2,6,0,0,0,0,1,4,1,2
22053,0,1,6,0,0,0,0,1,4,1,3
22054,3,1,6,0,2,0,0,1,4,1,1
22055,0,1,6,0,2,2,0,1,4,1,1
22056,0,2,6,0,2,0,0,1,4,1,2
22057,0,1,6,0,2,0,0,1,4,1,2
22058,7,1,2,1,2,2,0,1,4,1,3
22059,0,0,6,0,2,0,0,1,4,1,4
22060,7,1,3,0,2,0,0,1,4,1,3
22061,0,1,6,0,0,0,0,1,4,1,1
22062,0,2,6,1,1,1,0,1,4,1,4
22063,7,1,7,1,2,0,0,1,4,1,4
22064,0,1,6,0,2,0,0,1,4,1,3
22065,0,1,3,0,0,2,0,1,4,1,4
22066,6,1,2,0,2,0,1,1,4,1,4
22067,0,1,6,0,2,0,0,1,4,1,2
22068,9,2,6,0,0,0,0,1,4,1,2
22069,9,1,3,0,0,2,0,1,4,1,4
22070,0,1,6,0,0,0,0,1,4,1,3
22071,9,1,5,0,0,0,0,1,4,1,3
22072,0,2,6,0,0,0,0,1,4,1,2
22073,3,1,0,0,0,0,0,1,4,1,3
22074,0,2,6,0,2,0,0,1,4,1,1
22075,10,1,6,0,0,0,0,1,4,1,2
22076,9,1,3,0,2,0,0,1,4,1,2
22077,9,0,5,1,0,0,0,1,4,1,3
22078,0,0,6,0,0,0,0,1,4,1,3
22079,5,1,0,0,2,0,0,1,4,1,4
22080,0,1,6,0,0,0,0,1,4,1,2
22081,6,1,5,0,2,0,0,1,4,1,2
22082,0,1,6,0,2,0,0,1,4,1,3
22083,3,1,6,0,2,0,0,1,4,1,1
22084,7,1,2,1,2,0,0,1,4,1,3
22085,9,1,6,0,2,2,0,1,4,1,1
22086,1,1,3,0,0,0,0,1,4,1,3
22087,9,2,5,1,2,0,0,1,4,1,1
22088,5,1,0,1,0,2,0,1,4,1,4
22089,9,2,5,0,2,2,0,1,4,1,1
22090,9,2,5,0,2,0,0,1,4,1,1
22091,0,2,6,0,2,2,0,1,4,1,1
22092,0,2,6,0,2,0,0,1,4,1,2
22093,1,0,0,0,0,0,0,1,4,1,3
22094,5,1,5,0,0,0,0,1,4,1,4
22095,1,1,7,0,2,0,0,1,4,1,4
22096,0,1,6,1,0,0,0,1,4,1,4
22097,0,1,6,0,2,2,0,1,4,1,1
22098,9,1,6,1,2,0,0,1,4,1,2
22099,9,2,6,0,2,0,0,1,4,1,2
22100,0,1,6,0,0,2,0,1,2,1,1
22101,3,1,6,0,2,0,0,1,2,1,1
22102,9,1,6,0,2,2,0,1,2,1,3
22103,9,2,3,0,2,0,0,1,2,1,2
22104,6,1,6,0,0,2,0,1,2,1,3
22105,9,1,5,0,2,0,0,1,2,1,2
22106,11,1,5,1,0,2,1,1,2,1,3
22107,6,0,6,0,0,0,0,1,2,1,3
22108,7,1,3,0,0,0,0,1,2,1,3
22109,0,1,6,0,2,2,0,1,2,1,3
22110,7,1,3,0,0,0,0,1,2,1,3
22111,0,1,6,0,2,2,0,1,2,1,3
22112,7,1,3,0,2,0,0,1,2,1,3
22113,9,1,5,0,0,2,0,1,2,1,4
22114,1,1,3,1,0,0,0,1,2,1,3
22115,1,1,3,1,0,2,0,1,2,1,3
22116,9,2,3,0,0,0,0,1,2,1,2
22117,1,1,3,1,2,0,0,1,2,1,3
22118,6,1,3,0,2,0,0,1,2,1,2
22119,7,0,5,0,0,2,0,1,2,1,2
22120,9,1,3,0,2,0,0,1,2,1,2
22121,9,1,5,0,2,2,0,1,2,1,4
22122,1,1,0,1,2,0,0,1,2,1,3
22123,9,2,3,1,2,2,0,1,2,1,2
22124,1,1,0,1,2,0,0,1,2,1,3
22125,1,1,0,1,2,0,0,1,2,1,3
22126,1,1,0,1,0,2,0,1,2,1,3
22127,9,0,3,1,2,0,0,1,2,1,3
22128,6,1,1,0,0,0,0,1,2,1,3
22129,9,2,5,0,2,0,0,1,2,1,2
22130,6,1,1,0,0,0,0,1,2,1,3
22131,9,2,5,0,0,0,0,1,2,1,2
22132,0,1,6,0,0,0,0,1,2,1,4
22133,7,1,2,0,0,0,0,1,2,1,4
22134,0,1,7,0,0,0,0,1,2,1,4
22135,0,1,6,0,2,0,0,1,2,1,4
22136,3,1,0,0,2,0,0,1,2,1,3
22137,0,1,6,0,0,2,0,1,2,1,3
22138,3,1,0,0,2,0,0,1,2,1,3
22139,9,1,5,0,2,0,0,1,2,1,2
22140,9,1,5,0,0,0,0,1,2,1,2
22141,9,1,5,1,0,0,0,1,2,1,4
22142,6,1,6,0,0,0,0,1,2,1,3
22143,9,1,6,1,0,0,0,1,2,1,2
22144,0,1,3,0,2,0,0,1,2,1,2
22145,0,1,6,0,2,0,0,1,2,1,3
22146,0,2,6,0,0,0,0,1,2,1,3
22147,0,2,6,0,0,2,0,1,2,1,2
22148,0,2,6,0,0,0,0,1,2,1,1
22149,0,0,6,0,2,2,0,1,2,1,1
22150,0,2,6,0,2,0,0,1,2,1,2
22151,0,2,6,0,0,0,0,1,2,1,1
22152,0,2,6,0,2,0,0,1,2,1,1
22153,0,2,6,0,0,0,0,1,2,1,1
22154,7,1,2,0,2,0,0,1,2,1,3
22155,9,2,5,0,2,2,0,1,2,1,2
22156,0,2,6,0,0,0,0,1,2,1,2
22157,0,1,3,0,2,0,0,1,2,1,2
22158,0,1,3,0,2,0,0,1,2,1,3
22159,5,1,5,0,2,0,0,1,2,1,4
22160,0,2,6,0,2,0,0,1,2,1,3
22161,0,2,6,0,0,0,0,1,2,1,1
22162,9,1,5,1,2,0,0,1,2,1,2
22163,9,2,5,0,0,0,0,1,2,1,2
22164,9,2,5,0,2,0,0,1,2,1,2
22165,9,2,5,0,2,0,0,1,2,1,2
22166,9,1,5,0,0,0,0,1,2,1,2
22167,7,1,3,1,0,0,0,1,2,1,3
22168,7,1,3,1,2,2,0,1,2,1,3
22169,0,2,6,0,2,0,0,1,2,1,2
22170,4,1,6,0,0,0,0,1,2,1,4
22171,9,1,6,0,0,0,0,1,2,1,3
22172,9,1,6,0,2,0,0,1,2,1,3
22173,9,1,6,0,0,2,0,1,2,1,3
22174,9,1,6,0,2,2,0,1,2,1,3
22175,7,1,3,1,0,0,0,1,2,1,3
22176,0,2,6,0,2,0,0,1,2,1,1
22177,1,1,0,1,0,0,0,1,2,1,4
22178,1,1,0,0,2,0,0,1,2,1,3
22179,0,2,6,0,0,0,0,1,2,1,3
22180,3,1,0,1,2,0,0,1,2,1,2
22181,7,1,3,0,0,0,0,1,2,1,4
22182,3,2,6,0,2,0,0,1,2,1,2
22183,6,1,2,0,1,1,0,1,2,1,4
22184,0,1,6,0,2,0,0,1,2,1,1
22185,0,1,6,0,2,0,0,1,2,1,1
22186,0,0,6,0,0,2,0,1,2,1,2
22187,0,1,6,0,2,0,0,1,2,1,2
22188,5,1,0,1,2,0,0,1,2,1,4
22189,0,2,6,0,0,0,0,1,2,1,1
22190,0,2,6,0,2,0,0,1,2,1,2
22191,2,1,6,1,2,2,0,1,2,1,3
22192,1,1,0,0,0,0,1,1,2,1,4
22193,9,2,5,0,0,0,0,1,2,1,1
22194,9,2,5,0,2,0,0,1,2,1,1
22195,9,2,6,0,2,0,0,1,2,1,2
22196,9,2,5,0,2,0,0,1,2,1,1
22197,9,2,5,0,2,0,0,1,2,1,1
22198,9,1,3,0,0,0,0,1,2,1,1
22199,1,1,2,1,0,0,0,1,2,1,3
22200,7,1,2,0,1,1,0,1,2,1,3
22201,9,2,5,0,0,0,0,1,2,1,1
22202,7,1,0,0,2,0,0,1,2,1,3
22203,0,1,6,0,2,0,0,1,2,1,4
22204,0,1,6,0,0,0,0,1,2,1,2
22205,0,1,6,0,2,0,0,1,2,1,4
22206,3,1,5,0,2,2,0,1,2,1,4
22207,3,0,5,0,2,0,0,1,2,1,2
22208,0,2,6,0,2,0,0,1,2,1,1
22209,3,1,0,0,0,0,0,1,2,1,2
22210,4,1,6,1,2,2,0,1,2,1,4
22211,3,1,0,0,0,0,0,1,2,1,2
22212,10,1,2,0,2,0,0,1,2,1,3
22213,6,1,6,0,0,0,0,1,2,1,4
