MSSubClass,LotFrontage,LotArea,Street,LotConfig,Condition1,YearBuilt,RoofStyle,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,Heating,HeatingQC,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,OpenPorchSF,YrSold,SalePrice
old_new,68,7480,Pave,Inside,Norm,1972,Gable,TA,CBlock,TA,TA,Av,876,GasA,TA,3,1,TA,5,Typ,0,Detchd,0,2010,
old_new,80,10389,Pave,Inside,Norm,2003,Hip,TA,PConc,Gd,TA,No,1978,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,25,2010,
story_new,75,9375,Pave,Inside,Norm,1997,Gable,TA,PConc,Gd,TA,No,1040,GasA,Ex,4,1,Gd,9,Typ,1,Attchd,38,2010,
old_new,NA,4435,Pave,Inside,Norm,2003,Gable,TA,PConc,Gd,TA,Av,848,GasA,Ex,1,1,Gd,4,Typ,0,Attchd,0,2010,
old_old,67,8777,Pave,Inside,Feedr,1945,Gable,Gd,CBlock,NA,NA,NA,0,GasA,TA,2,1,TA,5,Min1,0,Detchd,0,2010,
old_new,68,8842,Pave,Corner,Norm,1954,Gable,Gd,CBlock,Fa,TA,No,381,GasA,Ex,3,1,TA,6,Typ,0,Detchd,0,2010,
old_new,60,10044,Pave,CulDSac,Norm,1968,Gable,TA,CBlock,Gd,TA,Gd,1196,GasA,TA,3,1,TA,6,Typ,0,Attchd,0,2010,
story_finished_attic,89,11792,Pave,Inside,Norm,1948,Gable,TA,CBlock,TA,TA,No,744,GasA,Ex,2,1,Fa,5,Typ,0,Detchd,0,2010,
split,65,6305,Pave,Inside,Norm,1975,Gable,TA,CBlock,TA,TA,Av,1008,GasA,TA,3,1,TA,5,Typ,1,Detchd,0,2010,
old_new,64,6410,Pave,Inside,Norm,1958,Hip,TA,CBlock,TA,TA,No,960,GasA,Ex,3,1,TA,5,Typ,0,NA,0,2010,
old_old,67,4853,Pave,Inside,Artery,1924,Gable,TA,BrkTil,TA,TA,Mn,1107,GasA,Fa,2,1,Fa,5,Typ,1,Detchd,0,2010,
old_old,NA,7890,Pave,Corner,Norm,1939,Gable,TA,CBlock,TA,TA,No,856,GasA,TA,2,1,TA,4,Typ,1,Detchd,0,2010,
duplex,60,7200,Pave,Inside,Norm,1967,Flat,TA,Slab,NA,NA,NA,0,GasA,TA,6,2,TA,10,Min2,0,NA,0,2010,
story_finished_attic,51,9839,Pave,Inside,Feedr,1931,Gable,TA,PConc,TA,Fa,No,894,GasA,Ex,3,1,TA,7,Typ,1,NA,156,2010,
story_finished_attic,78,10452,Pave,Inside,Norm,1941,Gable,Gd,BrkTil,Gd,TA,No,1528,GasA,Ex,4,1,TA,8,Typ,2,Attchd,0,2010,
duplex,78,15600,Pave,Inside,Norm,1950,Gable,Gd,CBlock,TA,TA,No,1032,GasA,Ex,5,2,TA,11,Typ,0,Detchd,0,2010,
split,85,19645,Pave,FR2,Norm,1994,Gable,TA,PConc,Gd,TA,No,423,GasA,Ex,3,1,Gd,6,Typ,0,BuiltIn,0,2010,
old_new,35,3907,Pave,Inside,Norm,1989,Gable,TA,CBlock,Gd,TA,Gd,982,GasA,Gd,1,1,Gd,4,Typ,1,Attchd,36,2010,
old_new,35,3907,Pave,Inside,Norm,1989,Gable,TA,CBlock,Gd,TA,Av,1191,GasA,Gd,2,1,Gd,5,Typ,1,Attchd,81,2010,
old_old,58,8154,Pave,Inside,Norm,1941,Gable,TA,BrkTil,TA,TA,No,480,GasA,TA,1,1,TA,4,Typ,0,Detchd,0,2010,
story_finished_attic,50,9140,Pave,Inside,Norm,1921,Gable,TA,BrkTil,TA,TA,Mn,629,GasA,Fa,2,1,TA,5,Typ,0,Detchd,56,2010,
old_old,66,8712,Grvl,Corner,Norm,1896,Hip,Fa,CBlock,TA,TA,No,756,GasA,Gd,3,1,TA,5,Typ,0,Detchd,0,2010,
old_new,44,3811,Pave,Corner,Artery,2004,Hip,TA,PConc,Ex,TA,Gd,1594,GasA,Ex,2,1,Gd,5,Typ,1,Attchd,53,2010,
story_new,85,11050,Pave,Inside,Norm,1998,Gable,TA,PConc,Gd,TA,No,1049,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,70,2010,
split,74,9620,Pave,Inside,Norm,1977,Gable,TA,CBlock,TA,TA,No,1243,GasA,TA,3,1,Gd,6,Typ,1,Attchd,26,2010,
duplex,NA,12760,Pave,Inside,Norm,1976,Gable,TA,CBlock,TA,TA,No,1958,GasA,TA,5,2,TA,9,Typ,0,2Types,0,2010,
old_new,88,11896,Pave,Corner,Norm,2008,Gable,TA,PConc,Gd,TA,No,1336,GasA,Ex,3,1,Gd,6,Typ,1,Attchd,48,2010,
old_new,73,9803,Pave,Inside,Norm,2009,Gable,TA,PConc,Gd,TA,No,1214,GasA,Ex,2,1,Gd,6,Typ,0,Attchd,25,2010,
story_new,73,9802,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,384,GasA,Gd,3,1,TA,7,Typ,0,BuiltIn,0,2010,
old_new,85,15300,Pave,Inside,Norm,1965,Hip,TA,CBlock,TA,TA,No,1068,GasA,TA,2,1,TA,7,Typ,1,Attchd,0,2010,
old_new,93,10114,Pave,Inside,Norm,2004,Gable,TA,PConc,Ex,TA,Av,1430,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,0,2010,
old_new,NA,11875,Pave,Inside,Norm,1999,Gable,TA,PConc,Gd,TA,No,1344,GasA,Ex,3,1,TA,7,Typ,1,Attchd,0,2010,
old_new,31,2394,Pave,Inside,Norm,1973,Gable,TA,CBlock,Gd,TA,Gd,945,GasA,Ex,2,1,TA,5,Typ,1,Attchd,0,2010,
story_new,21,1476,Pave,Inside,Norm,1970,Gable,TA,CBlock,TA,TA,No,546,GasA,Ex,3,1,TA,5,Typ,0,NA,26,2010,
story_new,21,1900,Pave,Inside,Norm,1970,Gable,TA,CBlock,TA,TA,No,546,GasA,Ex,3,1,TA,5,Typ,0,NA,0,2010,
story_new,21,1890,Pave,Inside,Norm,1972,Gable,TA,CBlock,TA,TA,No,546,GasA,TA,3,1,TA,5,Typ,0,Attchd,0,2010,
old_new,50,6953,Pave,Inside,Norm,1971,Gable,Gd,CBlock,TA,TA,No,864,GasA,Ex,3,1,TA,5,Typ,0,Detchd,0,2010,
old_new,76,12887,Pave,Inside,Norm,1984,Gable,TA,CBlock,Gd,TA,Mn,833,GasA,TA,2,1,Gd,5,Typ,0,Attchd,0,2010,
duplex,70,7700,Pave,Inside,Norm,1985,Gable,Po,PConc,TA,TA,No,1216,GasA,Gd,4,2,TA,10,Typ,0,Attchd,0,2010,
story_new,63,10475,Pave,Inside,Norm,1991,Gable,TA,PConc,Gd,TA,No,624,GasA,Gd,3,1,TA,6,Typ,0,Detchd,0,2010,
story_finished_attic,68,10544,Pave,Inside,Norm,1969,Gable,TA,CBlock,TA,TA,Av,864,GasA,TA,5,1,TA,8,Typ,0,Attchd,0,2010,
old_new,76,9892,Pave,Inside,Norm,1994,Hip,Gd,PConc,Gd,Gd,Gd,1679,GasA,Ex,3,1,Gd,6,Typ,2,Attchd,64,2010,
story_new,74,12961,Pave,Inside,Norm,1993,Gable,Gd,PConc,Gd,TA,Mn,1152,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,312,2010,
old_new,74,13008,Pave,Inside,Norm,1956,Gable,TA,CBlock,Fa,Fa,No,882,GasA,TA,2,1,TA,5,Typ,0,Attchd,0,2009,
old_new,85,10200,Pave,Inside,Norm,1974,Hip,TA,CBlock,TA,TA,No,1434,GasA,TA,4,1,TA,7,Typ,1,Attchd,21,2009,
story_new,88,10179,Pave,Corner,Norm,1997,Gable,TA,PConc,Gd,TA,No,945,GasA,Ex,3,1,TA,7,Typ,1,Attchd,30,2009,
story_new,NA,11792,Pave,Inside,Norm,2003,Gable,TA,PConc,Gd,TA,Gd,1008,GasA,Ex,4,1,Gd,9,Typ,1,BuiltIn,46,2009,
split,60,8400,Pave,Inside,Norm,1996,Gable,TA,PConc,Gd,TA,No,384,GasA,Gd,3,1,TA,7,Typ,1,BuiltIn,72,2009,
old_new,28,7296,Pave,CulDSac,Norm,2004,Gable,TA,PConc,Ex,TA,Av,2208,GasA,Ex,1,1,Gd,8,Typ,1,Attchd,57,2009,
old_new,61,7380,Pave,Corner,Norm,1998,Gable,TA,PConc,Gd,TA,Av,1418,GasA,Ex,2,1,TA,5,Typ,0,Attchd,43,2009,
old_new,57,8013,Pave,Corner,Norm,1995,Gable,TA,PConc,Gd,TA,No,1587,GasA,Ex,2,1,Gd,6,Typ,0,Attchd,50,2009,
split,57,8923,Pave,Inside,Norm,1998,Gable,TA,PConc,Gd,TA,No,384,GasA,Gd,3,1,TA,7,Typ,1,BuiltIn,0,2009,
story_new,60,7500,Pave,Inside,Norm,1998,Gable,TA,PConc,Gd,TA,No,952,GasA,Gd,3,1,TA,7,Typ,1,Attchd,84,2009,
story_new,NA,8803,Pave,Inside,Norm,1994,Gable,TA,PConc,Gd,TA,No,707,GasA,Gd,3,1,Gd,7,Typ,1,Attchd,46,2009,
old_new,58,7250,Pave,Inside,Norm,1993,Gable,TA,PConc,Gd,TA,No,1181,GasA,Ex,3,1,Gd,6,Typ,1,Attchd,21,2009,
story_new,85,11900,Pave,Inside,Norm,1977,Gable,TA,PConc,Gd,TA,No,1122,GasA,Ex,3,1,TA,6,Typ,1,Attchd,176,2009,
story_new,NA,13250,Pave,Inside,RRNn,1978,Gable,TA,CBlock,Gd,TA,No,832,GasA,TA,4,1,Gd,8,Typ,1,Attchd,192,2009,
old_new,80,10928,Pave,Inside,Norm,1978,Gable,TA,PConc,TA,TA,No,1427,GasA,TA,3,1,TA,7,Typ,1,Attchd,55,2009,
story_new,NA,12388,Pave,Inside,Norm,1980,Gable,TA,CBlock,Gd,TA,No,1043,GasA,TA,4,1,Gd,9,Typ,1,BuiltIn,84,2009,
old_new,80,11088,Pave,Inside,Norm,1978,Gable,TA,PConc,TA,TA,No,1140,GasA,Gd,3,1,TA,7,Typ,1,Attchd,0,2009,
story_new,70,7000,Pave,Inside,Norm,2003,Gable,TA,PConc,Gd,TA,Mn,926,GasA,Ex,3,1,Ex,7,Typ,1,Attchd,35,2009,
story_new,NA,7500,Pave,Inside,RRNn,2000,Gable,TA,PConc,Gd,TA,No,1058,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,134,2009,
story_new,NA,8470,Pave,Corner,Norm,2002,Gable,TA,PConc,Gd,TA,No,972,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,48,2009,
old_new,NA,9373,Pave,CulDSac,PosN,1975,Gable,TA,CBlock,Gd,TA,Av,1621,GasA,TA,3,1,TA,7,Typ,2,Attchd,0,2009,
old_new,78,10140,Pave,Inside,Norm,1974,Hip,TA,CBlock,TA,TA,No,1116,GasA,Ex,3,1,TA,6,Typ,1,Attchd,0,2009,
old_new,85,11050,Pave,Corner,Norm,1975,Gable,TA,CBlock,TA,TA,No,1176,GasA,Fa,3,1,TA,5,Typ,1,Attchd,0,2009,
old_new,NA,7830,Pave,Inside,Norm,1970,Gable,TA,CBlock,TA,TA,No,1180,GasA,TA,2,1,TA,6,Typ,0,Attchd,45,2009,
old_new,NA,8510,Pave,Inside,Norm,1971,Gable,TA,CBlock,Gd,TA,No,1043,GasA,Ex,3,1,TA,6,Typ,0,Attchd,0,2009,
old_new,60,7038,Pave,Inside,Norm,1970,Gable,TA,CBlock,TA,TA,No,864,GasA,TA,3,1,TA,5,Typ,0,Detchd,0,2009,
old_new,60,9000,Pave,FR2,Norm,1971,Gable,Gd,CBlock,TA,TA,No,864,GasA,Gd,3,1,TA,5,Typ,0,Detchd,0,2009,
story_new,21,1680,Pave,Inside,Norm,1973,Gable,TA,CBlock,TA,TA,No,483,GasA,TA,2,1,TA,5,Typ,0,Detchd,0,2009,
story_new,21,1680,Pave,Inside,Norm,1972,Gable,TA,CBlock,TA,TA,No,483,GasA,TA,2,1,TA,5,Typ,0,Detchd,0,2009,
story_new,24,2308,Pave,FR2,Norm,1976,Gable,TA,CBlock,Gd,TA,No,804,GasA,TA,3,1,TA,7,Typ,1,Detchd,0,2009,
old_new,24,2280,Pave,FR2,Norm,1975,Gable,TA,CBlock,Gd,TA,No,1057,GasA,TA,2,1,TA,4,Typ,1,Attchd,27,2009,
story_new,24,2349,Pave,Inside,Norm,1977,Gable,TA,CBlock,Gd,TA,No,855,GasA,TA,3,1,TA,6,Typ,1,Attchd,28,2009,
story_new,24,2364,Pave,Inside,Norm,1978,Gable,TA,CBlock,Gd,TA,No,804,GasA,TA,3,1,TA,7,Typ,1,Detchd,0,2009,
story_new,24,2364,Pave,Inside,Norm,1978,Gable,TA,CBlock,Gd,TA,No,855,GasA,TA,3,1,TA,6,Typ,1,Attchd,0,2009,
old_new,24,2104,Pave,Inside,Norm,1976,Gable,TA,CBlock,TA,TA,No,836,GasA,TA,2,1,TA,5,Typ,0,Attchd,20,2009,
old_new,NA,10710,Pave,Inside,Norm,1966,Hip,TA,PConc,TA,TA,No,864,GasA,Ex,3,1,TA,5,Typ,1,Attchd,162,2009,
story_new,110,14257,Pave,Inside,PosN,2007,Hip,TA,PConc,Ex,TA,No,1776,GasA,Ex,4,1,Ex,10,Typ,3,BuiltIn,64,2009,
story_new,95,12350,Pave,Inside,Norm,2009,Gable,TA,PConc,Ex,TA,No,1365,GasA,Ex,3,1,Ex,8,Typ,1,Attchd,197,2009,
old_new,95,12350,Pave,Inside,Norm,2008,Hip,TA,PConc,Ex,TA,Av,2020,GasA,Ex,3,1,Ex,7,Typ,1,Attchd,98,2009,
old_new,105,13693,Pave,Inside,PosA,2007,Hip,TA,PConc,Ex,TA,Gd,2630,GasA,Ex,2,1,Ex,8,Typ,2,Attchd,50,2009,
old_new,95,11578,Pave,Inside,Norm,2008,Gable,TA,PConc,Ex,TA,No,1736,GasA,Ex,3,1,Ex,7,Typ,1,Attchd,90,2009,
old_new,129,16870,Pave,FR3,Norm,2004,Hip,TA,PConc,Ex,TA,Gd,1782,GasA,Ex,3,1,Gd,7,Typ,2,Attchd,82,2009,
story_new,59,23303,Pave,CulDSac,Norm,2007,Gable,TA,PConc,Ex,TA,Av,1508,GasA,Ex,5,1,Ex,10,Typ,1,BuiltIn,273,2009,
old_new,87,10367,Pave,Inside,Norm,2008,Hip,TA,PConc,Ex,TA,Mn,1739,GasA,Ex,3,1,Ex,8,Typ,1,Attchd,45,2009,
old_new,77,10872,Pave,Inside,Norm,2006,Gable,TA,PConc,Ex,Gd,Av,1504,GasA,Ex,2,1,Ex,6,Typ,1,Attchd,52,2009,
old_new,102,13514,Pave,Corner,Norm,2008,Hip,TA,PConc,Ex,TA,No,1774,GasA,Ex,3,1,Ex,7,Typ,1,Attchd,26,2009,
old_new,90,12878,Pave,Corner,Norm,2003,Hip,TA,PConc,Gd,TA,No,1760,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,190,2009,
old_new,110,15274,Pave,Corner,Norm,2003,Hip,TA,PConc,Ex,TA,No,2452,GasA,Ex,3,1,Ex,10,Typ,1,Attchd,116,2009,
story_new,96,13262,Pave,Inside,Norm,2003,Gable,TA,PConc,Gd,TA,No,1082,GasA,Ex,4,1,Gd,10,Typ,1,BuiltIn,40,2009,
old_new,70,9658,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,1598,GasA,Gd,3,1,Gd,6,Typ,1,Attchd,60,2009,
old_new,47,6904,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,TA,Av,1358,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,36,2009,
old_new,34,5122,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,TA,Av,1306,GasA,Ex,1,1,Gd,5,Typ,1,Attchd,63,2009,
old_new,80,10307,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,No,1350,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,26,2009,
old_new,100,14836,Pave,Inside,Norm,2004,Hip,TA,PConc,Ex,TA,Gd,2492,GasA,Ex,2,1,Ex,8,Typ,1,Attchd,235,2009,
old_new,117,15262,Pave,Corner,Norm,2003,Hip,TA,PConc,Ex,TA,Gd,2200,GasA,Ex,3,1,Ex,8,Typ,1,Attchd,55,2009,
old_new,44,7390,Pave,Inside,Norm,2008,Hip,TA,PConc,Ex,TA,No,1884,GasA,Ex,2,1,Ex,6,Typ,1,Attchd,90,2009,
old_new,48,6472,Pave,Inside,Norm,2008,Hip,TA,PConc,Ex,TA,No,1451,GasA,Ex,2,1,Ex,6,Typ,1,Attchd,42,2009,
old_new,129,16770,Pave,Corner,Norm,2002,Hip,TA,PConc,Ex,TA,Gd,1712,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,183,2009,
old_new,48,3480,Pave,Inside,Norm,2003,Gable,TA,PConc,Gd,TA,No,1405,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,36,2009,
story_new,63,10928,Pave,Inside,RRAn,2005,Gable,TA,PConc,Gd,Gd,No,728,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,0,2009,
story_new,57,8918,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,TA,Av,745,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,20,2009,
old_new,43,3182,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,TA,Av,1220,GasA,Ex,2,1,Gd,5,Typ,1,Attchd,16,2009,
split,59,9434,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,Mn,384,GasA,Ex,3,1,Gd,6,Typ,1,BuiltIn,0,2009,
story_new,62,7984,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,No,868,GasA,Ex,3,1,Gd,7,Typ,1,BuiltIn,48,2009,
story_new,61,10125,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,Mn,846,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,48,2009,
story_new,NA,8965,Pave,Inside,Norm,2003,Gable,TA,PConc,Gd,TA,No,782,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,75,2009,
story_new,NA,8174,Pave,Inside,Norm,2003,Gable,TA,PConc,Gd,TA,No,698,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,56,2009,
story_new,NA,12891,Pave,Corner,Norm,2002,Gable,TA,PConc,Ex,TA,No,870,GasA,Ex,4,1,Gd,8,Typ,1,BuiltIn,48,2009,
split,61,9734,Pave,Inside,RRAn,2004,Gable,TA,PConc,Gd,TA,Mn,384,GasA,Ex,3,1,Gd,7,Typ,0,BuiltIn,0,2009,
story_new,42,8433,Pave,Inside,Norm,2000,Gable,TA,PConc,Gd,TA,No,794,GasA,Ex,3,1,TA,7,Typ,1,Attchd,72,2009,
split,62,7750,Pave,Inside,Norm,1999,Gable,TA,PConc,Gd,TA,No,384,GasA,Ex,3,1,TA,7,Typ,1,BuiltIn,0,2009,
story_new,NA,15896,Pave,CulDSac,RRNn,1999,Gable,TA,PConc,Gd,TA,No,1177,GasA,Ex,4,1,Gd,8,Typ,1,BuiltIn,0,2009,
split,64,7848,Pave,Inside,Norm,1999,Gable,TA,PConc,TA,TA,No,384,GasA,Ex,3,1,TA,7,Typ,1,BuiltIn,0,2009,
story_new,106,12720,Pave,Inside,Norm,2000,Gable,TA,PConc,Gd,TA,Mn,1455,GasA,Ex,4,1,Gd,10,Typ,2,BuiltIn,30,2009,
old_new,NA,10750,Pave,CulDSac,Norm,1994,Hip,TA,PConc,Gd,TA,Av,2024,GasA,Ex,3,1,Gd,7,Typ,2,Attchd,56,2009,
story_new,79,9085,Pave,Inside,Norm,1995,Gable,TA,PConc,Gd,TA,No,1070,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,102,2009,
story_new,NA,11692,Pave,Inside,Norm,1993,Gable,TA,PConc,Gd,TA,No,1173,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,165,2009,
old_new,86,11194,Pave,Inside,PosN,2008,Gable,TA,PConc,Gd,TA,Mn,1696,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,56,2009,
old_new,78,10206,Pave,Inside,PosN,2008,Gable,TA,PConc,Gd,TA,No,1614,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,44,2009,
old_new,85,10130,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,Av,1702,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,69,2009,
old_new,76,9139,Pave,Inside,Norm,2006,Hip,TA,PConc,Ex,TA,Av,1422,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,50,2009,
old_new,85,11128,Pave,Corner,PosN,2005,Hip,TA,PConc,Ex,TA,Gd,2458,GasA,Ex,2,1,Ex,9,Typ,2,Attchd,226,2009,
old_new,90,7993,Pave,Inside,Norm,2008,Gable,TA,PConc,Ex,TA,No,1436,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,121,2009,
old_new,72,8640,Pave,Inside,Norm,2008,Hip,TA,PConc,Gd,TA,No,1402,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,126,2009,
old_new,112,12606,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,Av,1530,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,136,2009,
old_new,75,7500,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,1372,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,140,2009,
story_new,84,10603,Pave,Inside,Norm,2006,Hip,TA,PConc,Ex,Gd,No,900,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,45,2009,
old_new,65,8125,Pave,Corner,Norm,2008,Hip,TA,PConc,Gd,TA,No,1836,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,175,2009,
old_new,85,10625,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,1652,GasA,Ex,3,1,Ex,8,Typ,1,Attchd,120,2009,
old_new,68,8736,Pave,Inside,Norm,2003,Gable,TA,PConc,Gd,TA,No,1553,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,88,2009,
story_new,65,8127,Pave,Inside,Norm,2003,Gable,TA,PConc,Gd,TA,No,812,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,45,2009,
old_new,80,9605,Pave,Corner,Norm,2007,Gable,TA,PConc,Gd,TA,No,1218,GasA,Ex,3,1,Gd,6,Typ,0,Detchd,178,2009,
old_new,63,7500,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,Gd,No,1141,GasA,Ex,3,1,Gd,6,Typ,0,Detchd,0,2009,
old_new,63,7500,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,No,1158,GasA,Ex,3,1,Gd,5,Typ,0,NA,50,2009,
story_new,96,10628,Pave,Corner,Norm,2004,Gable,TA,PConc,Gd,TA,Gd,835,GasA,Ex,3,1,Gd,8,Typ,0,BuiltIn,91,2009,
old_new,76,10141,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,Gd,1512,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,36,2009,
old_new,63,13072,Pave,Inside,RRAe,2004,Gable,TA,PConc,Gd,TA,No,1114,GasA,Ex,3,1,Gd,6,Typ,0,Detchd,102,2009,
old_new,63,13072,Pave,Inside,RRAe,2004,Gable,TA,PConc,Gd,TA,No,1114,GasA,Ex,3,1,Gd,6,Typ,0,NA,39,2009,
old_new,60,12450,Pave,Inside,RRAe,2003,Gable,TA,PConc,Gd,TA,No,1114,GasA,Ex,3,1,Gd,6,Typ,0,Detchd,42,2009,
old_new,61,7328,Pave,Inside,Norm,2008,Gable,TA,PConc,Gd,TA,No,1450,GasA,Ex,2,1,Gd,6,Typ,0,Attchd,93,2009,
story_new,43,11492,Pave,CulDSac,Norm,1996,Gable,TA,PConc,Gd,TA,No,913,GasA,Ex,4,1,Gd,8,Typ,1,Attchd,74,2009,
story_new,70,7703,Pave,Inside,Norm,1992,Gable,Gd,PConc,Gd,Gd,No,816,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,91,2009,
old_new,50,7175,Pave,Inside,Norm,1990,Gable,TA,PConc,Gd,TA,No,1332,GasA,Gd,2,1,Gd,5,Typ,0,Attchd,60,2009,
story_new,70,9109,Pave,Inside,RRAe,1994,Gable,TA,PConc,Gd,TA,No,754,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,32,2009,
story_new,NA,10274,Pave,CulDSac,Norm,1986,Gable,Gd,CBlock,Gd,TA,No,676,GasA,TA,3,1,TA,6,Typ,0,Attchd,48,2009,
duplex,75,8250,Pave,Inside,Norm,1981,Gable,TA,Slab,NA,NA,NA,0,GasA,TA,4,2,TA,8,Typ,2,Attchd,0,2009,
old_new,63,9750,Pave,Inside,Norm,1962,Hip,TA,CBlock,TA,TA,No,980,GasA,Gd,3,1,TA,5,Typ,0,Detchd,28,2009,
old_new,NA,8499,Pave,Corner,Feedr,1961,Gable,TA,CBlock,TA,TA,No,864,GasA,Ex,3,1,TA,5,Typ,0,Detchd,312,2009,
old_new,NA,9079,Pave,Inside,Norm,1961,Gable,TA,CBlock,TA,TA,No,864,GasA,TA,2,1,TA,5,Typ,0,Attchd,0,2009,
old_new,NA,9316,Pave,Inside,Norm,1965,Gable,TA,CBlock,TA,TA,No,1024,GasA,Gd,3,1,TA,5,Typ,0,Attchd,0,2009,
old_new,NA,7791,Pave,Inside,RRAe,1963,Gable,Gd,CBlock,TA,TA,No,912,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,0,2009,
old_new,65,7150,Pave,Inside,Feedr,1962,Gable,TA,CBlock,TA,TA,No,912,GasA,Gd,3,1,TA,6,Typ,0,Attchd,0,2009,
old_new,NA,15676,Pave,Inside,Norm,1980,Gable,Gd,CBlock,Gd,Gd,Gd,2014,GasA,Gd,2,1,Gd,6,Maj1,2,Attchd,0,2009,
story_new,NA,11949,Pave,Inside,Norm,1991,Gable,Gd,PConc,Gd,TA,No,975,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,60,2009,
story_new,32,2880,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,No,1376,GasA,Ex,3,1,Gd,9,Mod,1,BuiltIn,177,2009,
old_new,NA,3830,Pave,Inside,Norm,2008,Gable,TA,PConc,Gd,TA,No,1726,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,254,2009,
old_new,NA,4217,Pave,Inside,Norm,2008,Gable,TA,PConc,Gd,TA,No,1145,GasA,Ex,1,1,Gd,5,Typ,1,Attchd,169,2009,
story_new,34,2998,Pave,Inside,Norm,2000,Gable,TA,PConc,Gd,TA,No,756,GasA,Ex,2,1,Gd,4,Typ,0,Detchd,32,2009,
story_new,35,3768,Pave,FR2,Norm,1999,Hip,TA,PConc,Gd,TA,No,691,GasA,Ex,3,1,Gd,6,Typ,0,Detchd,34,2009,
old_new,NA,14694,Pave,Inside,Norm,1977,Gable,Ex,CBlock,Gd,Gd,Gd,1694,GasA,Ex,2,1,Ex,5,Typ,1,Attchd,120,2009,
old_new,110,15417,Pave,Inside,Norm,1981,Gable,TA,CBlock,Gd,TA,Mn,1740,GasA,TA,2,1,Gd,7,Typ,0,Attchd,20,2009,
split,80,9600,Pave,FR2,Feedr,1976,Gable,Gd,CBlock,TA,TA,No,392,GasA,Ex,4,1,TA,5,Typ,1,Attchd,64,2009,
story_new,NA,12732,Pave,CulDSac,PosN,1974,Gable,TA,CBlock,TA,TA,Mn,752,GasA,TA,3,1,Gd,7,Typ,2,Attchd,40,2009,
story_new,80,10400,Pave,Inside,PosA,1967,Gable,TA,PConc,TA,TA,No,932,GasA,Gd,5,1,Gd,8,Typ,1,Attchd,120,2009,
old_new,80,9600,Pave,Inside,Feedr,1969,Gable,TA,CBlock,Gd,TA,Mn,1288,GasA,TA,3,1,TA,6,Typ,1,Attchd,11,2009,
